Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
849.286563,bpp_arb,Tick,5183,5118,65,-65,152600,152900,-149533,965219,945719,OK
849.494524,basic_plus,Tick,1927,1888,39,-39,152600,153100,1322,626092,614392,OK
849.494524,arbtr_dyn_FAK,Tick,442,422,20,-20,152600,153100,26227,93173,87173,OK
849.494524,arbtr_dyn_GFD,Tick,1011,962,49,-49,152600,153100,21987,249703,235003,OK
849.494524,basic_plus_polyorder,Tick,863,821,42,-42,152600,153100,11870,458630,446030,OK
849.494524,hybrid,Tick,1412,1374,38,-38,152600,153100,29513,135487,124087,OK
849.494524,japanese_paper,Tick,2208,2167,41,-41,152600,153100,43982,-80882,-93182,OK
849.494524,bpp_arb,Tick,5183,5118,65,-65,152600,153100,-149533,965219,945719,OK
849.773776,basic_plus,Tick,1927,1888,39,-39,152600,153100,1322,626092,614392,OK
849.773776,arbtr_dyn_FAK,Tick,442,422,20,-20,152600,153100,26227,93173,87173,OK
849.773776,arbtr_dyn_GFD,Tick,1011,962,49,-49,152600,153100,21987,249703,235003,OK
849.773776,basic_plus_polyorder,Tick,863,821,42,-42,152600,153100,11870,458630,446030,OK
849.773776,hybrid,Tick,1412,1374,38,-38,152600,153100,29513,135487,124087,OK
849.773776,japanese_paper,Tick,2208,2167,41,-41,152600,153100,43982,-80882,-93182,OK
849.773776,bpp_arb,Tick,5183,5118,65,-65,152600,153100,-149533,965219,945719,OK
850.026959,basic_plus,Tick,1927,1888,39,-39,152700,153100,1322,626092,614392,OK
850.026959,arbtr_dyn_FAK,Tick,442,422,20,-20,152700,153100,26227,93173,87173,OK
850.026959,arbtr_dyn_GFD,Tick,1011,962,49,-49,152700,153100,21987,249703,235003,OK
850.026959,basic_plus_polyorder,Tick,863,821,42,-42,152700,153100,11870,458630,446030,OK
850.026959,hybrid,Tick,1412,1374,38,-38,152700,153100,29513,135487,124087,OK
850.026959,japanese_paper,Tick,2208,2167,41,-41,152700,153100,43982,-80882,-93182,OK
850.026959,bpp_arb,Tick,5183,5118,65,-65,152700,153100,-149533,965219,945719,OK
850.263845,basic_plus,Tick,1927,1888,39,-39,152600,153100,1322,626092,614392,OK
850.263845,arbtr_dyn_FAK,Tick,442,422,20,-20,152600,153100,26227,93173,87173,OK
850.263845,arbtr_dyn_GFD,Tick,1011,962,49,-49,152600,153100,21987,249703,235003,OK
850.263845,basic_plus_polyorder,Tick,863,821,42,-42,152600,153100,11870,458630,446030,OK
850.263845,hybrid,Tick,1412,1374,38,-38,152600,153100,29513,135487,124087,OK
850.263845,japanese_paper,Tick,2208,2167,41,-41,152600,153100,43982,-80882,-93182,OK
850.263845,bpp_arb,Tick,5188,5118,70,-70,152600,153100,-149609,966795,945795,OK
850.514574,basic_plus,Tick,1927,1888,39,-39,152600,153100,1322,626092,614392,OK
850.514574,arbtr_dyn_FAK,Tick,442,422,20,-20,152600,153100,26227,93173,87173,OK
850.514574,arbtr_dyn_GFD,Tick,1011,962,49,-49,152600,153100,21987,249703,235003,OK
850.514574,basic_plus_polyorder,Tick,863,821,42,-42,152600,153100,11870,458630,446030,OK
850.514574,hybrid,Tick,1412,1374,38,-38,152600,153100,29513,135487,124087,OK
850.514574,japanese_paper,Tick,2208,2167,41,-41,152600,153100,43982,-80882,-93182,OK
850.514574,bpp_arb,Tick,5188,5118,70,-70,152600,153100,-149609,966795,945795,OK
850.733268,basic_plus,Tick,1927,1888,39,-39,152600,153200,1322,626092,614392,OK
850.733268,arbtr_dyn_FAK,Tick,442,422,20,-20,152600,153200,26227,93173,87173,OK
850.733268,arbtr_dyn_GFD,Tick,1011,962,49,-49,152600,153200,21987,249703,235003,OK
850.733268,basic_plus_polyorder,Tick,863,821,42,-42,152600,153200,11870,458630,446030,OK
850.733268,hybrid,Tick,1412,1374,38,-38,152600,153200,29513,135487,124087,OK
850.733268,japanese_paper,Tick,2208,2167,41,-41,152600,153200,43982,-80882,-93182,OK
850.733268,bpp_arb,Tick,5188,5118,70,-70,152600,153200,-149609,966795,945795,OK
851.003179,basic_plus,Tick,1927,1888,39,-39,152700,153200,1322,626092,614392,OK
851.003179,arbtr_dyn_FAK,Tick,442,422,20,-20,152700,153200,26227,93173,87173,OK
851.003179,arbtr_dyn_GFD,Tick,1011,962,49,-49,152700,153200,21987,249703,235003,OK
851.003179,basic_plus_polyorder,Tick,863,821,42,-42,152700,153200,11870,458630,446030,OK
851.003179,hybrid,Tick,1412,1374,38,-38,152700,153200,29513,135487,124087,OK
851.003179,japanese_paper,Tick,2208,2167,41,-41,152700,153200,43982,-80882,-93182,OK
851.003179,bpp_arb,Tick,5188,5118,70,-70,152700,153200,-149609,966795,945795,OK
851.221225,basic_plus,Tick,1927,1888,39,-39,152700,153200,1322,626092,614392,OK
851.221225,arbtr_dyn_FAK,Tick,442,422,20,-20,152700,153200,26227,93173,87173,OK
851.221225,arbtr_dyn_GFD,Tick,1011,962,49,-49,152700,153200,21987,249703,235003,OK
851.221225,basic_plus_polyorder,Tick,863,821,42,-42,152700,153200,11870,458630,446030,OK
851.221225,hybrid,Tick,1412,1374,38,-38,152700,153200,29513,135487,124087,OK
851.221225,japanese_paper,Tick,2208,2167,41,-41,152700,153200,43982,-80882,-93182,OK
851.221225,bpp_arb,Tick,5188,5118,70,-70,152700,153200,-149609,966795,945795,OK
851.50251,basic_plus,Tick,1927,1888,39,-39,152700,153800,1322,626092,614392,OK
851.50251,arbtr_dyn_FAK,Tick,442,422,20,-20,152700,153800,26227,93173,87173,OK
851.50251,arbtr_dyn_GFD,Tick,1011,962,49,-49,152700,153800,21987,249703,235003,OK
851.50251,basic_plus_polyorder,Tick,863,821,42,-42,152700,153800,11870,458630,446030,OK
851.50251,hybrid,Tick,1412,1374,38,-38,152700,153800,29513,135487,124087,OK
851.50251,japanese_paper,Tick,2208,2167,41,-41,152700,153800,43982,-80882,-93182,OK
851.50251,bpp_arb,Tick,5188,5118,70,-70,152700,153800,-149609,966795,945795,OK
851.793362,basic_plus,Tick,1957,1888,69,-69,153200,153800,2239,651475,630775,OK
851.793362,arbtr_dyn_FAK,Tick,442,422,20,-20,153200,153800,26227,93173,87173,OK
851.793362,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153800,21987,249703,235003,OK
851.793362,basic_plus_polyorder,Tick,913,821,92,-92,153200,153800,13398,504602,477002,OK
851.793362,hybrid,Tick,1412,1374,38,-38,153200,153800,29513,135487,124087,OK
851.793362,japanese_paper,Tick,2208,2167,41,-41,153200,153800,43982,-80882,-93182,OK
851.793362,bpp_arb,Tick,5188,5118,70,-70,153200,153800,-149609,966795,945795,OK
851.999603,basic_plus,Tick,1957,1888,69,-69,153200,153700,2239,651475,630775,OK
851.999603,arbtr_dyn_FAK,Tick,442,422,20,-20,153200,153700,26227,93173,87173,OK
851.999603,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153700,21987,249703,235003,OK
851.999603,basic_plus_polyorder,Tick,913,821,92,-92,153200,153700,13398,504602,477002,OK
851.999603,hybrid,Tick,1412,1374,38,-38,153200,153700,29513,135487,124087,OK
851.999603,japanese_paper,Tick,2208,2167,41,-41,153200,153700,43982,-80882,-93182,OK
851.999603,bpp_arb,Tick,5188,5118,70,-70,153200,153700,-149609,966795,945795,OK
852.200766,basic_plus,Tick,1957,1888,69,-69,153200,153700,2239,651475,630775,OK
852.200766,arbtr_dyn_FAK,Tick,442,422,20,-20,153200,153700,26227,93173,87173,OK
852.200766,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153700,21987,249703,235003,OK
852.200766,basic_plus_polyorder,Tick,913,841,72,-72,153200,153700,14011,493989,472389,OK
852.200766,hybrid,Tick,1412,1374,38,-38,153200,153700,29513,135487,124087,OK
852.200766,japanese_paper,Tick,2218,2172,46,-46,153200,153700,43982,-80382,-94182,OK
852.200766,bpp_arb,Tick,5203,5118,85,-85,153200,153700,-149840,971526,946026,OK
852.483945,basic_plus,Tick,1957,1888,69,-69,153100,153700,2239,651475,630775,OK
852.483945,arbtr_dyn_FAK,Tick,447,422,25,-25,153100,153700,26380,95020,87520,OK
852.483945,arbtr_dyn_GFD,Tick,1011,962,49,-49,153100,153700,21987,249703,235003,OK
852.483945,basic_plus_polyorder,Tick,913,841,72,-72,153100,153700,14011,493989,472389,OK
852.483945,hybrid,Tick,1412,1374,38,-38,153100,153700,29513,135487,124087,OK
852.483945,japanese_paper,Tick,2218,2177,41,-41,153100,153700,43905,-83305,-95605,OK
852.483945,bpp_arb,Tick,5203,5118,85,-85,153100,153700,-149840,971526,946026,OK
852.766656,basic_plus,Tick,1957,1888,69,-69,153000,153600,2239,651475,630775,OK
852.766656,arbtr_dyn_FAK,Tick,447,422,25,-25,153000,153600,26380,95020,87520,OK
852.766656,arbtr_dyn_GFD,Tick,1011,962,49,-49,153000,153600,21987,249703,235003,OK
852.766656,basic_plus_polyorder,Tick,913,841,72,-72,153000,153600,14011,493989,472389,OK
852.766656,hybrid,Tick,1463,1374,89,-89,153000,153600,28733,156667,129967,OK
852.766656,japanese_paper,Tick,2218,2177,41,-41,153000,153600,43905,-83305,-95605,OK
852.766656,bpp_arb,Tick,5210,5118,92,-92,153000,153600,-149948,973034,945434,OK
852.982422,basic_plus,Tick,1957,1888,69,-69,153200,153600,2239,651475,630775,OK
852.982422,arbtr_dyn_FAK,Tick,447,422,25,-25,153200,153600,26380,95020,87520,OK
852.982422,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153600,21987,249703,235003,OK
852.982422,basic_plus_polyorder,Tick,913,841,72,-72,153200,153600,14011,493989,472389,OK
852.982422,hybrid,Tick,1463,1374,89,-89,153200,153600,28733,156667,129967,OK
852.982422,japanese_paper,Tick,2218,2178,40,-40,153200,153600,43890,-83790,-95790,OK
852.982422,bpp_arb,Tick,5211,5118,93,-93,153200,153600,-149917,973303,945403,OK
853.214654,basic_plus,Tick,1957,1888,69,-69,153400,154100,2239,651475,630775,OK
853.214654,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,154100,26380,95020,87520,OK
853.214654,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,154100,21987,249703,235003,OK
853.214654,basic_plus_polyorder,Tick,913,841,72,-72,153400,154100,14011,493989,472389,OK
853.214654,hybrid,Tick,1463,1384,79,-79,153400,154100,28580,148820,125120,OK
853.214654,japanese_paper,Tick,2218,2178,40,-40,153400,154100,43890,-83790,-95790,OK
853.214654,bpp_arb,Tick,5211,5118,93,-93,153400,154100,-149917,973303,945403,OK
853.485885,basic_plus,Tick,1957,1888,69,-69,153400,154100,2239,651475,630775,OK
853.485885,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,154100,26380,95020,87520,OK
853.485885,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,154100,21987,249703,235003,OK
853.485885,basic_plus_polyorder,Tick,913,841,72,-72,153400,154100,14011,493989,472389,OK
853.485885,hybrid,Tick,1463,1384,79,-79,153400,154100,28580,148820,125120,OK
853.485885,japanese_paper,Tick,2218,2178,40,-40,153400,154100,43890,-83790,-95790,OK
853.485885,bpp_arb,Tick,5211,5118,93,-93,153400,154100,-149917,973303,945403,OK
853.782992,basic_plus,Tick,1957,1888,69,-69,153400,154000,2239,651475,630775,OK
853.782992,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,154000,26380,95020,87520,OK
853.782992,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,154000,21987,249703,235003,OK
853.782992,basic_plus_polyorder,Tick,913,841,72,-72,153400,154000,14011,493989,472389,OK
853.782992,hybrid,Tick,1463,1384,79,-79,153400,154000,28580,148820,125120,OK
853.782992,japanese_paper,Tick,2218,2178,40,-40,153400,154000,43890,-83790,-95790,OK
853.782992,bpp_arb,Tick,5211,5118,93,-93,153400,154000,-149917,973303,945403,OK
853.95368,basic_plus,Tick,1957,1888,69,-69,153400,154000,2239,651475,630775,OK
853.95368,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,154000,26380,95020,87520,OK
853.95368,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,154000,21987,249703,235003,OK
853.95368,basic_plus_polyorder,Tick,913,841,72,-72,153400,154000,14011,493989,472389,OK
853.95368,hybrid,Tick,1463,1384,79,-79,153400,154000,28580,148820,125120,OK
853.95368,japanese_paper,Tick,2218,2178,40,-40,153400,154000,43890,-83790,-95790,OK
853.95368,bpp_arb,Tick,5211,5118,93,-93,153400,154000,-149917,973303,945403,OK
854.214504,basic_plus,Tick,1957,1888,69,-69,153500,153900,2239,651475,630775,OK
854.214504,arbtr_dyn_FAK,Tick,447,422,25,-25,153500,153900,26380,95020,87520,OK
854.214504,arbtr_dyn_GFD,Tick,1011,962,49,-49,153500,153900,21987,249703,235003,OK
854.214504,basic_plus_polyorder,Tick,913,841,72,-72,153500,153900,14011,493989,472389,OK
854.214504,hybrid,Tick,1463,1384,79,-79,153500,153900,28580,148820,125120,OK
854.214504,japanese_paper,Tick,2218,2178,40,-40,153500,153900,43890,-83790,-95790,OK
854.214504,bpp_arb,Tick,5211,5118,93,-93,153500,153900,-149917,973303,945403,OK
854.512279,basic_plus,Tick,1957,1888,69,-69,153200,153900,2239,651475,630775,OK
854.512279,arbtr_dyn_FAK,Tick,447,422,25,-25,153200,153900,26380,95020,87520,OK
854.512279,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153900,21987,249703,235003,OK
854.512279,basic_plus_polyorder,Tick,913,841,72,-72,153200,153900,14011,493989,472389,OK
854.512279,hybrid,Tick,1463,1394,69,-69,153200,153900,28886,142914,122214,OK
854.512279,japanese_paper,Tick,2218,2178,40,-40,153200,153900,43890,-83790,-95790,OK
854.512279,bpp_arb,Tick,5214,5118,96,-96,153200,153900,-149963,974149,945349,OK
854.753061,basic_plus,Tick,1957,1888,69,-69,153200,153900,2239,651475,630775,OK
854.753061,arbtr_dyn_FAK,Tick,447,422,25,-25,153200,153900,26380,95020,87520,OK
854.753061,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153900,21987,249703,235003,OK
854.753061,basic_plus_polyorder,Tick,913,841,72,-72,153200,153900,14011,493989,472389,OK
854.753061,hybrid,Tick,1463,1394,69,-69,153200,153900,28886,142914,122214,OK
854.753061,japanese_paper,Tick,2218,2178,40,-40,153200,153900,43890,-83790,-95790,OK
854.753061,bpp_arb,Tick,5214,5118,96,-96,153200,153900,-149963,974149,945349,OK
855.041864,basic_plus,Tick,1957,1888,69,-69,153200,153900,2239,651475,630775,OK
855.041864,arbtr_dyn_FAK,Tick,447,422,25,-25,153200,153900,26380,95020,87520,OK
855.041864,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153900,21987,249703,235003,OK
855.041864,basic_plus_polyorder,Tick,913,841,72,-72,153200,153900,14011,493989,472389,OK
855.041864,hybrid,Tick,1463,1394,69,-69,153200,153900,28886,142914,122214,OK
855.041864,japanese_paper,Tick,2218,2178,40,-40,153200,153900,43890,-83790,-95790,OK
855.041864,bpp_arb,Tick,5214,5118,96,-96,153200,153900,-149963,974149,945349,OK
855.220742,basic_plus,Tick,1957,1888,69,-69,153500,153900,2239,651475,630775,OK
855.220742,arbtr_dyn_FAK,Tick,447,422,25,-25,153500,153900,26380,95020,87520,OK
855.220742,arbtr_dyn_GFD,Tick,1011,962,49,-49,153500,153900,21987,249703,235003,OK
855.220742,basic_plus_polyorder,Tick,913,841,72,-72,153500,153900,14011,493989,472389,OK
855.220742,hybrid,Tick,1463,1394,69,-69,153500,153900,28886,142914,122214,OK
855.220742,japanese_paper,Tick,2218,2178,40,-40,153500,153900,43890,-83790,-95790,OK
855.220742,bpp_arb,Tick,5214,5118,96,-96,153500,153900,-149963,974149,945349,OK
855.465834,basic_plus,Tick,1957,1888,69,-69,153400,153900,2239,651475,630775,OK
855.465834,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,153900,26380,95020,87520,OK
855.465834,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,153900,21987,249703,235003,OK
855.465834,basic_plus_polyorder,Tick,913,841,72,-72,153400,153900,14011,493989,472389,OK
855.465834,hybrid,Tick,1463,1395,68,-68,153400,153900,28917,142283,121883,OK
855.465834,japanese_paper,Tick,2218,2178,40,-40,153400,153900,43890,-83790,-95790,OK
855.465834,bpp_arb,Tick,5215,5118,97,-97,153400,153900,-149978,974564,945464,OK
855.780061,basic_plus,Tick,1957,1888,69,-69,153400,153900,2239,651475,630775,OK
855.780061,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,153900,26380,95020,87520,OK
855.780061,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,153900,21987,249703,235003,OK
855.780061,basic_plus_polyorder,Tick,913,841,72,-72,153400,153900,14011,493989,472389,OK
855.780061,hybrid,Tick,1463,1395,68,-68,153400,153900,28917,142283,121883,OK
855.780061,japanese_paper,Tick,2218,2178,40,-40,153400,153900,43890,-83790,-95790,OK
855.780061,bpp_arb,Tick,5215,5118,97,-97,153400,153900,-149978,974564,945464,OK
855.963459,basic_plus,Tick,1957,1888,69,-69,153400,153800,2239,651475,630775,OK
855.963459,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,153800,26380,95020,87520,OK
855.963459,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,153800,21987,249703,235003,OK
855.963459,basic_plus_polyorder,Tick,913,841,72,-72,153400,153800,14011,493989,472389,OK
855.963459,hybrid,Tick,1463,1395,68,-68,153400,153800,28917,142283,121883,OK
855.963459,japanese_paper,Tick,2218,2178,40,-40,153400,153800,43890,-83790,-95790,OK
855.963459,bpp_arb,Tick,5215,5118,97,-97,153400,153800,-149978,974564,945464,OK
856.259015,basic_plus,Tick,1957,1888,69,-69,153400,153800,2239,651475,630775,OK
856.259015,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,153800,26380,95020,87520,OK
856.259015,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,153800,21987,249703,235003,OK
856.259015,basic_plus_polyorder,Tick,913,841,72,-72,153400,153800,14011,493989,472389,OK
856.259015,hybrid,Tick,1463,1395,68,-68,153400,153800,28917,142283,121883,OK
856.259015,japanese_paper,Tick,2218,2178,40,-40,153400,153800,43890,-83790,-95790,OK
856.259015,bpp_arb,Tick,5215,5118,97,-97,153400,153800,-149978,974564,945464,OK
856.5173,basic_plus,Tick,1957,1888,69,-69,153400,153800,2239,651475,630775,OK
856.5173,arbtr_dyn_FAK,Tick,447,422,25,-25,153400,153800,26380,95020,87520,OK
856.5173,arbtr_dyn_GFD,Tick,1011,962,49,-49,153400,153800,21987,249703,235003,OK
856.5173,basic_plus_polyorder,Tick,913,841,72,-72,153400,153800,14011,493989,472389,OK
856.5173,hybrid,Tick,1463,1395,68,-68,153400,153800,28917,142283,121883,OK
856.5173,japanese_paper,Tick,2218,2178,40,-40,153400,153800,43890,-83790,-95790,OK
856.5173,bpp_arb,Tick,5215,5118,97,-97,153400,153800,-149978,974564,945464,OK
856.72275,basic_plus,Tick,1957,1918,39,-39,153500,153900,1779,633935,622235,OK
856.72275,arbtr_dyn_FAK,Tick,447,422,25,-25,153500,153900,26380,95020,87520,OK
856.72275,arbtr_dyn_GFD,Tick,1011,962,49,-49,153500,153900,21987,249703,235003,OK
856.72275,basic_plus_polyorder,Tick,913,888,25,-25,153500,153900,13290,469210,461710,OK
856.72275,hybrid,Tick,1463,1395,68,-68,153500,153900,28917,142283,121883,OK
856.72275,japanese_paper,Tick,2218,2178,40,-40,153500,153900,43890,-83790,-95790,OK
856.72275,bpp_arb,Tick,5215,5118,97,-97,153500,153900,-149978,974564,945464,OK
857.022636,basic_plus,Tick,1957,1918,39,-39,153300,154000,1779,633935,622235,OK
857.022636,arbtr_dyn_FAK,Tick,447,422,25,-25,153300,154000,26380,95020,87520,OK
857.022636,arbtr_dyn_GFD,Tick,1011,962,49,-49,153300,154000,21987,249703,235003,OK
857.022636,basic_plus_polyorder,Tick,913,888,25,-25,153300,154000,13290,469210,461710,OK
857.022636,hybrid,Tick,1463,1395,68,-68,153300,154000,28917,142283,121883,OK
857.022636,japanese_paper,Tick,2218,2178,40,-40,153300,154000,43890,-83790,-95790,OK
857.022636,bpp_arb,Tick,5215,5118,97,-97,153300,154000,-149978,974564,945464,OK
857.286701,basic_plus,Tick,1957,1918,39,-39,153300,154000,1779,633935,622235,OK
857.286701,arbtr_dyn_FAK,Tick,447,422,25,-25,153300,154000,26380,95020,87520,OK
857.286701,arbtr_dyn_GFD,Tick,1011,962,49,-49,153300,154000,21987,249703,235003,OK
857.286701,basic_plus_polyorder,Tick,913,888,25,-25,153300,154000,13290,469210,461710,OK
857.286701,hybrid,Tick,1463,1395,68,-68,153300,154000,28917,142283,121883,OK
857.286701,japanese_paper,Tick,2218,2178,40,-40,153300,154000,43890,-83790,-95790,OK
857.286701,bpp_arb,Tick,5215,5118,97,-97,153300,154000,-149978,974564,945464,OK
857.457671,basic_plus,Tick,1957,1918,39,-39,153500,154000,1779,633935,622235,OK
857.457671,arbtr_dyn_FAK,Tick,447,422,25,-25,153500,154000,26380,95020,87520,OK
857.457671,arbtr_dyn_GFD,Tick,1011,962,49,-49,153500,154000,21987,249703,235003,OK
857.457671,basic_plus_polyorder,Tick,913,888,25,-25,153500,154000,13290,469210,461710,OK
857.457671,hybrid,Tick,1463,1405,58,-58,153500,154000,28764,134436,117036,OK
857.457671,japanese_paper,Tick,2218,2188,30,-30,153500,154000,43736,-90636,-99636,OK
857.457671,bpp_arb,Tick,5215,5118,97,-97,153500,154000,-149978,974564,945464,OK
857.755744,basic_plus,Tick,1957,1918,39,-39,153700,154000,1779,633935,622235,OK
857.755744,arbtr_dyn_FAK,Tick,447,422,25,-25,153700,154000,26380,95020,87520,OK
857.755744,arbtr_dyn_GFD,Tick,1011,962,49,-49,153700,154000,21987,249703,235003,OK
857.755744,basic_plus_polyorder,Tick,913,888,25,-25,153700,154000,13290,469210,461710,OK
857.755744,hybrid,Tick,1463,1405,58,-58,153700,154000,28764,134436,117036,OK
857.755744,japanese_paper,Tick,2228,2188,40,-40,153700,154000,44043,-86943,-98943,OK
857.755744,bpp_arb,Tick,5215,5118,97,-97,153700,154000,-149978,974564,945464,OK
857.95527,basic_plus,Tick,1957,1918,39,-39,153700,154000,1779,633935,622235,OK
857.95527,arbtr_dyn_FAK,Tick,447,422,25,-25,153700,154000,26380,95020,87520,OK
857.95527,arbtr_dyn_GFD,Tick,1011,962,49,-49,153700,154000,21987,249703,235003,OK
857.95527,basic_plus_polyorder,Tick,913,888,25,-25,153700,154000,13290,469210,461710,OK
857.95527,hybrid,Tick,1463,1405,58,-58,153700,154000,28764,134436,117036,OK
857.95527,japanese_paper,Tick,2228,2188,40,-40,153700,154000,44043,-86943,-98943,OK
857.95527,bpp_arb,Tick,5215,5118,97,-97,153700,154000,-149978,974564,945464,OK
858.282586,basic_plus,Tick,1957,1918,39,-39,153700,154000,1779,633935,622235,OK
858.282586,arbtr_dyn_FAK,Tick,447,422,25,-25,153700,154000,26380,95020,87520,OK
858.282586,arbtr_dyn_GFD,Tick,1011,962,49,-49,153700,154000,21987,249703,235003,OK
858.282586,basic_plus_polyorder,Tick,913,888,25,-25,153700,154000,13290,469210,461710,OK
858.282586,hybrid,Tick,1463,1405,58,-58,153700,154000,28764,134436,117036,OK
858.282586,japanese_paper,Tick,2228,2188,40,-40,153700,154000,44043,-86943,-98943,OK
858.282586,bpp_arb,Tick,5215,5118,97,-97,153700,154000,-149978,974564,945464,OK
858.506275,basic_plus,Tick,1957,1918,39,-39,153700,154000,1779,633935,622235,OK
858.506275,arbtr_dyn_FAK,Tick,447,422,25,-25,153700,154000,26380,95020,87520,OK
858.506275,arbtr_dyn_GFD,Tick,1011,962,49,-49,153700,154000,21987,249703,235003,OK
858.506275,basic_plus_polyorder,Tick,913,888,25,-25,153700,154000,13290,469210,461710,OK
858.506275,hybrid,Tick,1463,1405,58,-58,153700,154000,28764,134436,117036,OK
858.506275,japanese_paper,Tick,2228,2188,40,-40,153700,154000,44043,-86943,-98943,OK
858.506275,bpp_arb,Tick,5215,5118,97,-97,153700,154000,-149978,974564,945464,OK
858.787213,basic_plus,Tick,1957,1918,39,-39,153700,154000,1779,633935,622235,OK
858.787213,arbtr_dyn_FAK,Tick,447,422,25,-25,153700,154000,26380,95020,87520,OK
858.787213,arbtr_dyn_GFD,Tick,1011,962,49,-49,153700,154000,21987,249703,235003,OK
858.787213,basic_plus_polyorder,Tick,913,888,25,-25,153700,154000,13290,469210,461710,OK
858.787213,hybrid,Tick,1463,1405,58,-58,153700,154000,28764,134436,117036,OK
858.787213,japanese_paper,Tick,2228,2188,40,-40,153700,154000,44043,-86943,-98943,OK
858.787213,bpp_arb,Tick,5215,5118,97,-97,153700,154000,-149978,974564,945464,OK
859.015684,basic_plus,Tick,1957,1918,39,-39,153700,154000,1779,633935,622235,OK
859.015684,arbtr_dyn_FAK,Tick,447,422,25,-25,153700,154000,26380,95020,87520,OK
859.015684,arbtr_dyn_GFD,Tick,1011,962,49,-49,153700,154000,21987,249703,235003,OK
859.015684,basic_plus_polyorder,Tick,913,888,25,-25,153700,154000,13290,469210,461710,OK
859.015684,hybrid,Tick,1463,1405,58,-58,153700,154000,28764,134436,117036,OK
859.015684,japanese_paper,Tick,2228,2188,40,-40,153700,154000,44043,-86943,-98943,OK
859.015684,bpp_arb,Tick,5215,5118,97,-97,153700,154000,-149978,974564,945464,OK
859.216671,basic_plus,Tick,1957,1918,39,-39,153700,153600,1779,633935,637835,OK
859.216671,arbtr_dyn_FAK,Tick,447,422,25,-25,153700,153600,26380,95020,97520,OK
859.216671,arbtr_dyn_GFD,Tick,1011,962,49,-49,153700,153600,21987,249703,254603,OK
859.216671,basic_plus_polyorder,Tick,913,888,25,-25,153700,153600,13290,469210,471710,OK
859.216671,hybrid,Tick,1463,1405,58,-58,153700,153600,28764,134436,140236,OK
859.216671,japanese_paper,Tick,2228,2188,40,-40,153700,153600,44043,-86943,-82943,OK
859.216671,bpp_arb,Tick,5215,5118,97,-97,153700,153600,-149978,974564,984264,OK
859.50048,basic_plus,Tick,1957,1918,39,-39,153200,153800,1779,633935,622235,OK
859.50048,arbtr_dyn_FAK,Tick,447,422,25,-25,153200,153800,26380,95020,87520,OK
859.50048,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153800,21987,249703,235003,OK
859.50048,basic_plus_polyorder,Tick,913,888,25,-25,153200,153800,13290,469210,461710,OK
859.50048,hybrid,Tick,1463,1405,58,-58,153200,153800,28764,134436,117036,OK
859.50048,japanese_paper,Tick,2228,2188,40,-40,153200,153800,44043,-86943,-98943,OK
859.50048,bpp_arb,Tick,5215,5118,97,-97,153200,153800,-149978,974564,945464,OK
859.72649,basic_plus,Tick,1957,1918,39,-39,153200,153800,1779,633935,622235,OK
859.72649,arbtr_dyn_FAK,Tick,447,422,25,-25,153200,153800,26380,95020,87520,OK
859.72649,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153800,21987,249703,235003,OK
859.72649,basic_plus_polyorder,Tick,913,888,25,-25,153200,153800,13290,469210,461710,OK
859.72649,hybrid,Tick,1463,1405,58,-58,153200,153800,28764,134436,117036,OK
859.72649,japanese_paper,Tick,2228,2188,40,-40,153200,153800,44043,-86943,-98943,OK
859.72649,bpp_arb,Tick,5215,5118,97,-97,153200,153800,-149978,974564,945464,OK
860.050175,basic_plus,Tick,1957,1918,39,-39,153200,153600,1779,633935,622235,OK
860.050175,arbtr_dyn_FAK,Tick,447,422,25,-25,153200,153600,26380,95020,87520,OK
860.050175,arbtr_dyn_GFD,Tick,1011,962,49,-49,153200,153600,21987,249703,235003,OK
